tweet_id	begin	end	type	extraction	drug	tweet	meddra_code	meddra_term																																													
344050856792043520	8	21	ADR	need to sleep	vyvanse	"damn i need to sleep,  fucken vyvanse"	10022437	insomnia																																													
344106817900646401	0	8	ADR	No taste	vyvanse	no taste for you -vyvanse	10043134	taste loss																																													
344108262645460992	28	37	ADR	don't eat	vyvanse	# when i take my vyvanse  i don't eat!	10003017	appetite absent																																													
344177203703074816						"i ain't even feel it yet tho, just barely took it.. already ate a bit, and drinking a calcium-enriched smoothie lolol #vyvanse"																																															
344204109789933568	28	31	ADR	OCD	vyvanse	"vyvanse, commonly known as ocd in a pill."	10029898	obsessive-compulsive disorder																																													
344205804322304001	45	48	ADR	OCD	vyvanse	"rt @vyvanseswag: vyvanse, commonly known as ocd in a pill."	10029898	obsessive-compulsive disorder																																													
344237912730238979						rt @kylethompson168: working out on vyvanse is so much better than without #crackedout																																															
344253193317912576	17	31	ADR	think too much	vyvanse	vyvanse makes me think too much ?	10067192	racing thoughts																																													
344256177779122176	31	45	ADR	think too much	vyvanse	rt @sueereid: vyvanse makes me think too much ?	10067192	racing thoughts																																													
344260506229547008	31	46	ADR	think too much 	vyvanse	rt @sueereid: vyvanse makes me think too much ?	10067192	racing thoughts																																													
344408187895689216						rt @kati_dupree843: vyvanse really is a life saver right now #nannyprobs																																															
344453727299702785	1	12	ADR	All nighter	vyvanse	"all nighter is killing me right now, i hate you vyvanse"	10041001	sleep loss																																													
344470680961679362	17	25	ADR	tolerant	vyvanse	i'm becoming too tolerant to vyvanse #notgrooy	10043087	tachyphylaxis																																													
344531829379981313						"#ifitwasntfor vyvanse&amp;coffee, i wouldn't be able to work as much as i do. #true"																																															
344583271889379328	52	63	ADR	hating food	vyvanse	"finally got my vyvanse today, now i can go back to hating food . ha"	10049238	food aversion																																													
344594372345622528	3	13	ADR	mind races	vyvanse	my mind races when i'm on a vyvanse	10067192	racing thoughts																																													
344600649050243073	20	29	ADR	depressed	vyvanse	vyvanse masks me so depressed	10012378	depression																																													
344616533332467713	45	48	ADR	OCD	vyvanse	"rt @vyvanseswag: vyvanse, commonly known as ocd in a pill."	10029898	obsessive-compulsive disorder																																													
344628050014642177						rt @vyvanseswag: sleep is for people who don't have anymore vyvanse.																																															
344630199217958912	63	71	ADR	addicted	vyvanse	rt @vyvanseswag: @mtv when are you going to do true life: i am addicted to vyvanse?	10012336	dependence addictive																																													
344757173085151232	20	28	ADR	no sleep	vyvanse	it's 6 am and still no sleep fuck you vyvanse	10041001	sleep loss																																													
344762290177970176						rt @vyvanseswag: my dream girl takes more vyvanse than me.																																															
344764641404145664	48	61	ADR	can't sleeeep	vyvanse	vyvanse at 7pm probably wasn't a great idea.. i can't sleeeep -__-	10041001	sleep loss																																													
344775897645207552						that moment when your vyvanse kicks in and you write down all these lists but only get as far as writing them down. #shortattentionspand																																															
344811607156723713	62	73	ADR	teamnosleep	vyvanse	rt @kaylaamorley: never take your vyvanse at fucking 4 pm... #teamnosleep	10041001	sleep loss																																													
